PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2380258,C2,,(US) C2 Object Storage Standard,USD,294.8,1,0,0,294.8,2024-01-01,2024-01-01,US,Canada,,Canada,
2380259,C2,,(US) C2 Backup Business,USD,2360.45,1,0,0,2360.45,2024-01-01,2024-01-01,US,Canada,,Canada,
2380260,C2,,(US) C2 Transfer Professional,USD,25.05,1,0,0,25.05,2024-01-01,2024-01-01,US,Canada,,Canada,
2380261,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,145.66,1,0,0,145.66,2024-01-01,2024-01-01,US,Canada,,Canada,
2380262,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,23.83,1,0,0,23.83,2024-01-01,2024-01-01,US,Canada,,Canada,
2380263,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,15.66,1,0,0,15.66,2024-01-01,2024-01-01,US,Canada,,Canada,
2380264,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,17.88,1,0,0,17.88,2024-01-01,2024-01-01,US,Canada,,Canada,
2380265,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2024-01-01,2024-01-01,EU,"Congo, the Democratic Republic of the",,"Congo, the Democratic Republic of the",
2380266,C2,,(US) C2 Storage Advanced,USD,81.15,1,0,0,81.15,2024-01-01,2024-01-01,US,"Congo, the Democratic Republic of the",,"Congo, the Democratic Republic of the",
2380267,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2024-01-01,2024-01-01,US,"Congo, the Democratic Republic of the",,"Congo, the Democratic Republic of the",
2380268,C2,,C2 credit,EUR,-162.19,1,0,0,-162.19,2024-01-01,2024-01-01,,Switzerland,,Switzerland,
2380269,C2,,(EU) Active Insight Premium,EUR,1845.53,1,0,0,1845.53,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380270,C2,,(EU) Active Insight Premium Early Bird,EUR,70.43,1,0,0,70.43,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380271,C2,,(EU) C2 Storage Advanced,EUR,39379.24,1,0,0,39379.24,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380272,C2,,(EU) C2 Storage Basic,EUR,7147.31,1,0,0,7147.31,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380273,C2,,(EU) C2 Backup Enterprise,EUR,391.65,1,0,0,391.65,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380274,C2,,(EU) C2 Backup Individual,EUR,1644.23,1,0,0,1644.23,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380275,C2,,(EU) C2 Identity Business,EUR,129.85,1,0,0,129.85,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380276,C2,,(EU) C2 Object Storage Standard,EUR,225.44,1,0,0,225.44,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380277,C2,,(EU) C2 Backup Business,EUR,2859.2,1,0,0,2859.2,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380278,C2,,(EU) C2 Password Plus,EUR,39.5,1,0,0,39.5,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380279,C2,,(EU) C2 Transfer Business,EUR,133.95,1,0,0,133.95,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380280,C2,,(EU) C2 Transfer Professional,EUR,40.72,1,0,0,40.72,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380281,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,183.18,1,0,0,183.18,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380282,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,32.9,1,0,0,32.9,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380283,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,27.41,1,0,0,27.41,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380284,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,28.16,1,0,0,28.16,2024-01-01,2024-01-01,EU,Switzerland,,Switzerland,
2380285,C2,,(APAC) C2 Storage Advanced,USD,104.59,1,0,0,104.59,2024-01-01,2024-01-01,APAC,Switzerland,,Switzerland,
2380286,C2,,(APAC) C2 Storage Basic,USD,0.86,1,0,0,0.86,2024-01-01,2024-01-01,APAC,Switzerland,,Switzerland,
2380287,C2,,(US) Active Insight Premium,USD,78.25,1,0,0,78.25,2024-01-01,2024-01-01,US,Switzerland,,Switzerland,
2380288,C2,,(US) Active Insight Premium Early Bird,USD,2.35,1,0,0,2.35,2024-01-01,2024-01-01,US,Switzerland,,Switzerland,
2380289,C2,,(US) C2 Storage Advanced,USD,200.84,1,0,0,200.84,2024-01-01,2024-01-01,US,Switzerland,,Switzerland,
2380290,C2,,(US) C2 Storage Basic,USD,25.21,1,0,0,25.21,2024-01-01,2024-01-01,US,Switzerland,,Switzerland,
2380291,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,7.05,1,0,0,7.05,2024-01-01,2024-01-01,US,Switzerland,,Switzerland,
2380292,C2,,(EU) C2 Storage Advanced,EUR,80.28,1,0,0,80.28,2024-01-01,2024-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2380293,C2,,(EU) C2 Storage Basic,EUR,0.78,1,0,0,0.78,2024-01-01,2024-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2380294,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2024-01-01,2024-01-01,EU,Chile,,Chile,
2380295,C2,,(EU) C2 Storage Advanced,EUR,75.07,1,0,0,75.07,2024-01-01,2024-01-01,EU,Chile,,Chile,
2380296,C2,,(EU) C2 Storage Basic,EUR,16.06,1,0,0,16.06,2024-01-01,2024-01-01,EU,Chile,,Chile,
2380297,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-01-01,2024-01-01,US,Chile,,Chile,
2380298,C2,,(US) Active Insight Premium,USD,3.13,1,0,0,3.13,2024-01-01,2024-01-01,US,Chile,,Chile,
2380299,C2,,(US) C2 Storage Advanced,USD,156.22,1,0,0,156.22,2024-01-01,2024-01-01,US,Chile,,Chile,
2380300,C2,,(US) C2 Storage Basic,USD,18.66,1,0,0,18.66,2024-01-01,2024-01-01,US,Chile,,Chile,
2380301,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,18.8,1,0,0,18.8,2024-01-01,2024-01-01,US,Chile,,Chile,
2380302,C2,,(EU) C2 Storage Advanced,EUR,19.71,1,0,0,19.71,2024-01-01,2024-01-01,EU,China,,China,
2380303,C2,,(EU) C2 Storage Basic,EUR,11.11,1,0,0,11.11,2024-01-01,2024-01-01,EU,China,,China,
2380304,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-01-01,2024-01-01,US,China,,China,
2380305,C2,,(APAC) C2 Backup Individual,USD,2.98,1,0,0,2.98,2024-01-01,2024-01-01,APAC,China,,China,
2380306,C2,,(APAC) C2 Object Storage Standard,USD,8.62,1,0,0,8.62,2024-01-01,2024-01-01,APAC,China,,China,
2380307,C2,,(APAC) C2 Storage Advanced,USD,58.42,1,0,0,58.42,2024-01-01,2024-01-01,APAC,China,,China,
2380308,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2024-01-01,2024-01-01,US,China,,China,
2380309,C2,,(US) C2 Storage Advanced,USD,48.21,1,0,0,48.21,2024-01-01,2024-01-01,US,China,,China,
2380310,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2024-01-01,2024-01-01,US,China,,China,
2380311,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2024-01-01,2024-01-01,US,China,,China,
2380312,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,2.35,1,0,0,2.35,2024-01-01,2024-01-01,US,China,,China,
2380313,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.7,1,0,0,0.7,2024-01-01,2024-01-01,US,China,,China,
2380314,C2,,(EU) C2 Storage Advanced,EUR,117.09,1,0,0,117.09,2024-01-01,2024-01-01,EU,Colombia,,Colombia,
2380315,C2,,(EU) C2 Storage Basic,EUR,12.14,1,0,0,12.14,2024-01-01,2024-01-01,EU,Colombia,,Colombia,
2380316,C2,,(US) C2 Password Plus,USD,0.78,1,0,0,0.78,2024-01-01,2024-01-01,US,Colombia,,Colombia,
2380317,C2,,(US) Active Insight Premium,USD,4.7,1,0,0,4.7,2024-01-01,2024-01-01,US,Colombia,,Colombia,
2380318,C2,,(US) C2 Storage Advanced,USD,716.66,1,0,0,716.66,2024-01-01,2024-01-01,US,Colombia,,Colombia,
2380319,C2,,(US) C2 Storage Basic,USD,18.95,1,0,0,18.95,2024-01-01,2024-01-01,US,Colombia,,Colombia,
2380320,C2,,(US) C2 Backup Business,USD,125.27,1,0,0,125.27,2024-01-01,2024-01-01,US,Colombia,,Colombia,
2380321,C2,,(EU) Active Insight Premium,EUR,1.57,1,0,0,1.57,2024-01-01,2024-01-01,EU,Costa Rica,,Costa Rica,
2380322,C2,,(EU) C2 Storage Advanced,EUR,21.94,1,0,0,21.94,2024-01-01,2024-01-01,EU,Costa Rica,,Costa Rica,
2380323,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2024-01-01,2024-01-01,EU,Costa Rica,,Costa Rica,
2380324,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-01-01,2024-01-01,US,Costa Rica,,Costa Rica,
2380325,C2,,(US) Active Insight Premium,USD,9.4,1,0,0,9.4,2024-01-01,2024-01-01,US,Costa Rica,,Costa Rica,
2380326,C2,,(US) C2 Storage Advanced,USD,115.6,1,0,0,115.6,2024-01-01,2024-01-01,US,Costa Rica,,Costa Rica,
2380327,C2,,(US) C2 Backup Business,USD,78.33,1,0,0,78.33,2024-01-01,2024-01-01,US,Costa Rica,,Costa Rica,
2380328,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.7,1,0,0,0.7,2024-01-01,2024-01-01,US,Costa Rica,,Costa Rica,
2380329,C2,,(EU) C2 Storage Advanced,EUR,16.55,1,0,0,16.55,2024-01-01,2024-01-01,EU,Cape Verde,,Cape Verde,
2380330,C2,,(EU) Active Insight Premium,EUR,3.13,1,0,0,3.13,2024-01-01,2024-01-01,EU,Curaçao,,Curaçao,
2380331,C2,,(EU) C2 Storage Advanced,EUR,27.41,1,0,0,27.41,2024-01-01,2024-01-01,EU,Curaçao,,Curaçao,
2380332,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-01-01,2024-01-01,EU,Curaçao,,Curaçao,
2380333,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2024-01-01,2024-01-01,EU,Curaçao,,Curaçao,
2380334,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2024-01-01,2024-01-01,US,Curaçao,,Curaçao,
2380335,C2,,(US) C2 Storage Basic,USD,5.63,1,0,0,5.63,2024-01-01,2024-01-01,US,Curaçao,,Curaçao,
2380336,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2024-01-01,2024-01-01,US,Curaçao,,Curaçao,
2380337,C2,,C2 credit,EUR,-61.15,1,0,0,-61.15,2024-01-01,2024-01-01,,Cyprus,,Cyprus,
2380338,C2,,(EU) Active Insight Premium,EUR,180.5,1,0,0,180.5,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380339,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380340,C2,,(EU) C2 Storage Advanced,EUR,3049.17,1,0,0,3049.17,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380341,C2,,(EU) C2 Storage Basic,EUR,241.18,1,0,0,241.18,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380342,C2,,(EU) C2 Backup Individual,EUR,32.1,1,0,0,32.1,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380343,C2,,(EU) C2 Object Storage Standard,EUR,161.62,1,0,0,161.62,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380344,C2,,(EU) C2 Backup Business,EUR,167.65,1,0,0,167.65,2024-01-01,2024-01-01,EU,Cyprus,,Cyprus,
2380345,C2,,(US) C2 Storage Advanced,USD,10.96,1,0,0,10.96,2024-01-01,2024-01-01,US,Cyprus,,Cyprus,
2380346,C2,,C2 credit,EUR,-26.36,1,0,0,-26.36,2024-01-01,2024-01-01,,Czech,,Czech,
2380347,C2,,(EU) Active Insight Premium,EUR,399.88,1,0,0,399.88,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380348,C2,,(EU) Active Insight Premium Early Bird,EUR,43.04,1,0,0,43.04,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380349,C2,,(EU) C2 Storage Advanced,EUR,4783.1,1,0,0,4783.1,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380350,C2,,(EU) C2 Storage Basic,EUR,1346.95,1,0,0,1346.95,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380351,C2,,(EU) C2 Backup Individual,EUR,147.56,1,0,0,147.56,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380352,C2,,(EU) C2 Object Storage Standard,EUR,119.09,1,0,0,119.09,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380353,C2,,(EU) C2 Backup Business,EUR,246.63,1,0,0,246.63,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380354,C2,,(EU) C2 Password Plus,EUR,12.48,1,0,0,12.48,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380355,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,20.59,1,0,0,20.59,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380356,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,4.7,1,0,0,4.7,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380357,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,33.75,1,0,0,33.75,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380358,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,14.22,1,0,0,14.22,2024-01-01,2024-01-01,EU,Czech,,Czech,
2380359,C2,,(US) Active Insight Premium,USD,17.22,1,0,0,17.22,2024-01-01,2024-01-01,US,Czech,,Czech,
2380360,C2,,(US) C2 Storage Advanced,USD,77.79,1,0,0,77.79,2024-01-01,2024-01-01,US,Czech,,Czech,
2380361,C2,,(US) C2 Storage Basic,USD,8.37,1,0,0,8.37,2024-01-01,2024-01-01,US,Czech,,Czech,
2380362,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,1.4,1,0,0,1.4,2024-01-01,2024-01-01,US,Czech,,Czech,
2380363,C2,,C2 credit,EUR,-842.09,1,0,0,-842.09,2024-01-01,2024-01-01,,Germany,,Germany,
2380364,C2,,(EU) Active Insight Premium,EUR,3929.32,1,0,0,3929.32,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380365,C2,,(EU) Active Insight Premium Early Bird,EUR,298.96,1,0,0,298.96,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380366,C2,,(EU) C2 Storage Advanced,EUR,132814.73,1,0,0,132814.73,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380367,C2,,(EU) C2 Storage Basic,EUR,28194.71,1,0,0,28194.71,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380368,C2,,(EU) C2 Backup Enterprise,EUR,391.65,1,0,0,391.65,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380369,C2,,(EU) C2 Backup Individual,EUR,3367.04,1,0,0,3367.04,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380370,C2,,(EU) C2 Identity Business,EUR,476.81,1,0,0,476.81,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380371,C2,,(EU) C2 Object Storage Standard,EUR,1749.89,1,0,0,1749.89,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380372,C2,,(EU) C2 Backup Business,EUR,8851.21,1,0,0,8851.21,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380373,C2,,(EU) C2 Password Plus,EUR,157.16,1,0,0,157.16,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380374,C2,,(EU) C2 Transfer Business,EUR,125.33,1,0,0,125.33,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380375,C2,,(EU) C2 Transfer Professional,EUR,200.44,1,0,0,200.44,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380376,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,794.26,1,0,0,794.26,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380377,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,33.76,1,0,0,33.76,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380378,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,55.56,1,0,0,55.56,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380379,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_90D,EUR,33.92,1,0,0,33.92,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380380,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,221.19,1,0,0,221.19,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380381,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,164.77,1,0,0,164.77,2024-01-01,2024-01-01,EU,Germany,,Germany,
2380382,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-01-01,2024-01-01,US,Germany,,Germany,
2380383,C2,,(APAC) C2 Storage Basic,USD,1.72,1,0,0,1.72,2024-01-01,2024-01-01,APAC,Germany,,Germany,
2380384,C2,,(US) C2 Storage Advanced,USD,377.22,1,0,0,377.22,2024-01-01,2024-01-01,US,Germany,,Germany,
2380385,C2,,(US) C2 Storage Basic,USD,64.12,1,0,0,64.12,2024-01-01,2024-01-01,US,Germany,,Germany,
2380386,C2,,(US) C2 Backup Individual,USD,2.74,1,0,0,2.74,2024-01-01,2024-01-01,US,Germany,,Germany,
2380387,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2024-01-01,2024-01-01,US,Germany,,Germany,
2380388,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,1.96,1,0,0,1.96,2024-01-01,2024-01-01,US,Germany,,Germany,
2380389,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,4.6,1,0,0,4.6,2024-01-01,2024-01-01,US,Germany,,Germany,
2380390,C2,,C2 credit,EUR,-64.83,1,0,0,-64.83,2024-01-01,2024-01-01,,Denmark,,Denmark,
2380391,C2,,(EU) Active Insight Premium,EUR,172.66,1,0,0,172.66,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380392,C2,,(EU) Active Insight Premium Early Bird,EUR,21.13,1,0,0,21.13,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380393,C2,,(EU) C2 Storage Advanced,EUR,7021.61,1,0,0,7021.61,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380394,C2,,(EU) C2 Storage Basic,EUR,1446.45,1,0,0,1446.45,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380395,C2,,(EU) C2 Backup Enterprise,EUR,1503.25,1,0,0,1503.25,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380396,C2,,(EU) C2 Backup Individual,EUR,37.34,1,0,0,37.34,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380397,C2,,(EU) C2 Object Storage Standard,EUR,28.5,1,0,0,28.5,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380398,C2,,(EU) C2 Backup Business,EUR,820.6,1,0,0,820.6,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380399,C2,,(EU) C2 Password Plus,EUR,6.63,1,0,0,6.63,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380400,C2,,(EU) C2 Transfer Professional,EUR,15.67,1,0,0,15.67,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380401,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,49.33,1,0,0,49.33,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380402,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,7.83,1,0,0,7.83,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380403,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,24.59,1,0,0,24.59,2024-01-01,2024-01-01,EU,Denmark,,Denmark,
2380404,C2,,(US) C2 Storage Advanced,USD,10.97,1,0,0,10.97,2024-01-01,2024-01-01,US,Denmark,,Denmark,
2380405,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2024-01-01,2024-01-01,US,Denmark,,Denmark,
2380406,C2,,(EU) C2 Storage Advanced,EUR,62.91,1,0,0,62.91,2024-01-01,2024-01-01,EU,Dominican Republic,,Dominican Republic,
2380407,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2024-01-01,2024-01-01,US,Dominican Republic,,Dominican Republic,
2380408,C2,,(US) C2 Storage Advanced,USD,186.52,1,0,0,186.52,2024-01-01,2024-01-01,US,Dominican Republic,,Dominican Republic,
2380409,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2024-01-01,2024-01-01,US,Dominican Republic,,Dominican Republic,
2380410,C2,,(US) C2 Backup Business,USD,78.32,1,0,0,78.32,2024-01-01,2024-01-01,US,Dominican Republic,,Dominican Republic,
2380411,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,3.52,1,0,0,3.52,2024-01-01,2024-01-01,US,Dominican Republic,,Dominican Republic,
2380412,C2,,(EU) C2 Storage Basic,EUR,5.48,1,0,0,5.48,2024-01-01,2024-01-01,EU,Algeria,,Algeria,
2380413,C2,,(EU) Active Insight Premium,EUR,4.7,1,0,0,4.7,2024-01-01,2024-01-01,EU,Ecuador,,Ecuador,
2380414,C2,,(EU) C2 Storage Advanced,EUR,32.85,1,0,0,32.85,2024-01-01,2024-01-01,EU,Ecuador,,Ecuador,
2380415,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-01-01,2024-01-01,EU,Ecuador,,Ecuador,
2380416,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-01-01,2024-01-01,US,Ecuador,,Ecuador,
2380417,C2,,(US) C2 Storage Advanced,USD,265.38,1,0,0,265.38,2024-01-01,2024-01-01,US,Ecuador,,Ecuador,
2380418,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2024-01-01,2024-01-01,US,Ecuador,,Ecuador,
2380419,C2,,(US) C2 Backup Business,USD,46.95,1,0,0,46.95,2024-01-01,2024-01-01,US,Ecuador,,Ecuador,
2380420,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2024-01-01,2024-01-01,US,Ecuador,,Ecuador,
2380421,C2,,(EU) Active Insight Premium,EUR,81.51,1,0,0,81.51,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380422,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380423,C2,,(EU) C2 Storage Advanced,EUR,362.46,1,0,0,362.46,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380424,C2,,(EU) C2 Storage Basic,EUR,58.77,1,0,0,58.77,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380425,C2,,(EU) C2 Object Storage Standard,EUR,13.14,1,0,0,13.14,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380426,C2,,(EU) C2 Password Plus,EUR,0.78,1,0,0,0.78,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380427,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380428,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,9.4,1,0,0,9.4,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380429,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,1.96,1,0,0,1.96,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380430,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,1.41,1,0,0,1.41,2024-01-01,2024-01-01,EU,Estonia,,Estonia,
2380431,C2,,(US) C2 Storage Advanced,USD,32.85,1,0,0,32.85,2024-01-01,2024-01-01,US,Estonia,,Estonia,
2380432,C2,,(EU) C2 Storage Basic,EUR,14.1,1,0,0,14.1,2024-01-01,2024-01-01,EU,Egypt,,Egypt,
2380433,C2,,(EU) Active Insight Premium,EUR,131.52,1,0,0,131.52,2024-01-01,2024-01-01,EU,Greece,,Greece,
2380434,C2,,(EU) C2 Storage Advanced,EUR,2924.06,1,0,0,2924.06,2024-01-01,2024-01-01,EU,Greece,,Greece,
2380435,C2,,(EU) C2 Storage Basic,EUR,359.91,1,0,0,359.91,2024-01-01,2024-01-01,EU,Greece,,Greece,
2380436,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,80.15,1,0,0,80.15,2024-01-01,2024-01-01,EU,Greece,,Greece,
2380437,C2,,C2 credit,EUR,-268.49,1,0,0,-268.49,2024-01-01,2024-01-01,,Spain,,Spain,
2380438,C2,,(EU) Active Insight Premium,EUR,538.86,1,0,0,538.86,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380439,C2,,(EU) Active Insight Premium Early Bird,EUR,21.91,1,0,0,21.91,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380440,C2,,(EU) C2 Storage Advanced,EUR,40968.88,1,0,0,40968.88,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380441,C2,,(EU) C2 Storage Basic,EUR,4106.82,1,0,0,4106.82,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380442,C2,,(EU) C2 Backup Enterprise,EUR,391.65,1,0,0,391.65,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380443,C2,,(EU) C2 Backup Individual,EUR,639.42,1,0,0,639.42,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380444,C2,,(EU) C2 Identity Business,EUR,54.13,1,0,0,54.13,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380445,C2,,(EU) C2 Object Storage Standard,EUR,612.27,1,0,0,612.27,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380446,C2,,(EU) C2 Backup Business,EUR,4047.85,1,0,0,4047.85,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380447,C2,,(EU) C2 Password Plus,EUR,14.83,1,0,0,14.83,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380448,C2,,(EU) C2 Transfer Professional,EUR,17.22,1,0,0,17.22,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380449,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,23.49,1,0,0,23.49,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380450,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_90D,EUR,7.83,1,0,0,7.83,2024-01-01,2024-01-01,EU,Spain,,Spain,
2380451,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,9.79,1,0,0,9.79,2024-01-01,2024-01-01,EU,Spain,,Spain,
