PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2364693,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,22.53,1,0,0,22.53,2023-01-01,2023-01-01,EU,Switzerland,,Switzerland,
2364694,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,10.03,1,0,0,10.03,2023-01-01,2023-01-01,EU,Switzerland,,Switzerland,
2364695,C2,,(APAC) C2 Storage Advanced,USD,93.2,1,0,0,93.2,2023-01-01,2023-01-01,APAC,Switzerland,,Switzerland,
2364696,C2,,(US) Active Insight Premium Early Bird,USD,3.13,1,0,0,3.13,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364697,C2,,(US) C2 Storage Advanced,USD,198.46,1,0,0,198.46,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364698,C2,,(US) C2 Storage Basic,USD,19.58,1,0,0,19.58,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364699,C2,,(US) C2 Backup Individual,USD,19.58,1,0,0,19.58,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364700,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,7.52,1,0,0,7.52,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364701,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,1.25,1,0,0,1.25,2023-01-01,2023-01-01,US,Switzerland,,Switzerland,
2364702,C2,,(EU) Active Insight Premium Early Bird,EUR,2.35,1,0,0,2.35,2023-01-01,2023-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2364703,C2,,(EU) C2 Storage Advanced,EUR,76.45,1,0,0,76.45,2023-01-01,2023-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2364704,C2,,(EU) C2 Storage Basic,EUR,0.78,1,0,0,0.78,2023-01-01,2023-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2364705,C2,,(EU) C2 Password Plus,EUR,0.78,1,0,0,0.78,2023-01-01,2023-01-01,EU,Côte d'Ivoire,,Côte d'Ivoire,
2364706,C2,,(EU) C2 Storage Advanced,EUR,32.89,1,0,0,32.89,2023-01-01,2023-01-01,EU,Chile,,Chile,
2364707,C2,,(EU) C2 Storage Basic,EUR,16.06,1,0,0,16.06,2023-01-01,2023-01-01,EU,Chile,,Chile,
2364708,C2,,(US) C2 Storage Advanced,USD,176.58,1,0,0,176.58,2023-01-01,2023-01-01,US,Chile,,Chile,
2364709,C2,,(US) C2 Storage Basic,USD,9.78,1,0,0,9.78,2023-01-01,2023-01-01,US,Chile,,Chile,
2364710,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-01-01,2023-01-01,US,Chile,,Chile,
2364711,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,12.03,1,0,0,12.03,2023-01-01,2023-01-01,US,Chile,,Chile,
2364712,C2,,(EU) Active Insight Premium Early Bird,EUR,3.13,1,0,0,3.13,2023-01-01,2023-01-01,EU,China,,China,
2364713,C2,,(EU) C2 Storage Advanced,EUR,41.16,1,0,0,41.16,2023-01-01,2023-01-01,EU,China,,China,
2364714,C2,,(EU) C2 Storage Basic,EUR,15.03,1,0,0,15.03,2023-01-01,2023-01-01,EU,China,,China,
2364715,C2,,(APAC) C2 Object Storage Standard,USD,10.33,1,0,0,10.33,2023-01-01,2023-01-01,APAC,China,,China,
2364716,C2,,(APAC) C2 Storage Advanced,USD,30.65,1,0,0,30.65,2023-01-01,2023-01-01,APAC,China,,China,
2364717,C2,,(APAC) C2 Storage Basic,USD,5.19,1,0,0,5.19,2023-01-01,2023-01-01,APAC,China,,China,
2364718,C2,,(US) C2 Storage Advanced,USD,40.56,1,0,0,40.56,2023-01-01,2023-01-01,US,China,,China,
2364719,C2,,(US) C2 Storage Basic,USD,18.02,1,0,0,18.02,2023-01-01,2023-01-01,US,China,,China,
2364720,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,3.01,1,0,0,3.01,2023-01-01,2023-01-01,US,China,,China,
2364721,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.9,1,0,0,0.9,2023-01-01,2023-01-01,US,China,,China,
2364722,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-01-01,2023-01-01,EU,Colombia,,Colombia,
2364723,C2,,(EU) C2 Storage Advanced,EUR,139.03,1,0,0,139.03,2023-01-01,2023-01-01,EU,Colombia,,Colombia,
2364724,C2,,(EU) C2 Storage Basic,EUR,12.14,1,0,0,12.14,2023-01-01,2023-01-01,EU,Colombia,,Colombia,
2364725,C2,,(US) C2 Storage Advanced,USD,523.69,1,0,0,523.69,2023-01-01,2023-01-01,US,Colombia,,Colombia,
2364726,C2,,(US) C2 Storage Basic,USD,9.55,1,0,0,9.55,2023-01-01,2023-01-01,US,Colombia,,Colombia,
2364727,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-01-01,2023-01-01,US,Colombia,,Colombia,
2364728,C2,,(EU) Active Insight Premium Early Bird,EUR,3.13,1,0,0,3.13,2023-01-01,2023-01-01,EU,Costa Rica,,Costa Rica,
2364729,C2,,(EU) C2 Storage Advanced,EUR,23.31,1,0,0,23.31,2023-01-01,2023-01-01,EU,Costa Rica,,Costa Rica,
2364730,C2,,(EU) C2 Storage Basic,EUR,5.63,1,0,0,5.63,2023-01-01,2023-01-01,EU,Costa Rica,,Costa Rica,
2364731,C2,,(US) C2 Storage Advanced,USD,68.15,1,0,0,68.15,2023-01-01,2023-01-01,US,Costa Rica,,Costa Rica,
2364732,C2,,(US) C2 Backup Business,USD,78.33,1,0,0,78.33,2023-01-01,2023-01-01,US,Costa Rica,,Costa Rica,
2364733,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,1.25,1,0,0,1.25,2023-01-01,2023-01-01,US,Costa Rica,,Costa Rica,
2364734,C2,,(EU) C2 Storage Advanced,EUR,10.97,1,0,0,10.97,2023-01-01,2023-01-01,EU,Cape Verde,,Cape Verde,
2364735,C2,,(EU) C2 Storage Advanced,EUR,27.94,1,0,0,27.94,2023-01-01,2023-01-01,EU,Curaçao,,Curaçao,
2364736,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-01-01,2023-01-01,EU,Curaçao,,Curaçao,
2364737,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,2.7,1,0,0,2.7,2023-01-01,2023-01-01,US,Curaçao,,Curaçao,
2364738,C2,,C2 credit,EUR,-26.2,1,0,0,-26.2,2023-01-01,2023-01-01,,Cyprus,,Cyprus,
2364739,C2,,(EU) Active Insight Premium Early Bird,EUR,74.35,1,0,0,74.35,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364740,C2,,(EU) C2 Storage Advanced,EUR,2125.85,1,0,0,2125.85,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364741,C2,,(EU) C2 Storage Basic,EUR,213.32,1,0,0,213.32,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364742,C2,,(EU) C2 Backup Individual,EUR,13.31,1,0,0,13.31,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364743,C2,,(EU) C2 Object Storage Standard,EUR,54.82,1,0,0,54.82,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364744,C2,,(EU) C2 Backup Business,EUR,96.71,1,0,0,96.71,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364745,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,1.5,1,0,0,1.5,2023-01-01,2023-01-01,EU,Cyprus,,Cyprus,
2364746,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-01-01,2023-01-01,US,Cyprus,,Cyprus,
2364747,C2,,C2 credit,EUR,-13.25,1,0,0,-13.25,2023-01-01,2023-01-01,,Czech,,Czech,
2364748,C2,,(EU) Active Insight Premium Early Bird,EUR,242.6,1,0,0,242.6,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364749,C2,,(EU) Active Insight Premium,EUR,1.3,1,0,0,1.3,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364750,C2,,(EU) C2 Storage Advanced,EUR,4099.72,1,0,0,4099.72,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364751,C2,,(EU) C2 Storage Basic,EUR,1317.24,1,0,0,1317.24,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364752,C2,,(EU) C2 Backup Individual,EUR,92.78,1,0,0,92.78,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364753,C2,,(EU) C2 Object Storage Standard,EUR,6.57,1,0,0,6.57,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364754,C2,,(EU) C2 Backup Business,EUR,155.98,1,0,0,155.98,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364755,C2,,(EU) C2 Password Plus,EUR,3.9,1,0,0,3.9,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364756,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,20.44,1,0,0,20.44,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364757,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,17.85,1,0,0,17.85,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364758,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,8.56,1,0,0,8.56,2023-01-01,2023-01-01,EU,Czech,,Czech,
2364759,C2,,(US) C2 Storage Advanced,USD,54.83,1,0,0,54.83,2023-01-01,2023-01-01,US,Czech,,Czech,
2364760,C2,,(US) C2 Storage Basic,USD,11.11,1,0,0,11.11,2023-01-01,2023-01-01,US,Czech,,Czech,
2364761,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-01-01,2023-01-01,US,Czech,,Czech,
2364762,C2,,C2 credit,EUR,-982.42,1,0,0,-982.42,2023-01-01,2023-01-01,,Germany,,Germany,
2364763,C2,,(EU) Active Insight Premium Early Bird,EUR,2552.19,1,0,0,2552.19,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364764,C2,,(EU) Active Insight Premium,EUR,52.81,1,0,0,52.81,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364765,C2,,(EU) C2 Storage Advanced,EUR,102810.66,1,0,0,102810.66,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364766,C2,,(EU) C2 Storage Basic,EUR,28697.17,1,0,0,28697.17,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364767,C2,,(EU) C2 Backup Enterprise,EUR,403.11,1,0,0,403.11,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364768,C2,,(EU) C2 Backup Individual,EUR,1544.43,1,0,0,1544.43,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364769,C2,,(EU) C2 Identity Business,EUR,121.59,1,0,0,121.59,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364770,C2,,(EU) C2 Object Storage Standard,EUR,1018.86,1,0,0,1018.86,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364771,C2,,(EU) C2 Backup Business,EUR,3410.58,1,0,0,3410.58,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364772,C2,,(EU) C2 Password Plus,EUR,79.75,1,0,0,79.75,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364773,C2,,(EU) C2 Transfer Business,EUR,39.17,1,0,0,39.17,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364774,C2,,(EU) C2 Transfer Professional,EUR,187.93,1,0,0,187.93,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364775,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,481.91,1,0,0,481.91,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364776,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,39.1,1,0,0,39.1,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364777,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,15.04,1,0,0,15.04,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364778,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,118.26,1,0,0,118.26,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364779,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,71.11,1,0,0,71.11,2023-01-01,2023-01-01,EU,Germany,,Germany,
2364780,C2,,(APAC) C2 Storage Basic,USD,1.72,1,0,0,1.72,2023-01-01,2023-01-01,APAC,Germany,,Germany,
2364781,C2,,(US) C2 Storage Advanced,USD,318.45,1,0,0,318.45,2023-01-01,2023-01-01,US,Germany,,Germany,
2364782,C2,,(US) C2 Storage Basic,USD,48.95,1,0,0,48.95,2023-01-01,2023-01-01,US,Germany,,Germany,
2364783,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2023-01-01,2023-01-01,US,Germany,,Germany,
2364784,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-01-01,2023-01-01,US,Germany,,Germany,
2364785,C2,,(US) C2 Transfer Professional,USD,7.83,1,0,0,7.83,2023-01-01,2023-01-01,US,Germany,,Germany,
2364786,C2,,(EU) Active Insight Premium Early Bird,EUR,142.3,1,0,0,142.3,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364787,C2,,(EU) C2 Storage Advanced,EUR,6095.57,1,0,0,6095.57,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364788,C2,,(EU) C2 Storage Basic,EUR,1531.29,1,0,0,1531.29,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364789,C2,,(EU) C2 Backup Individual,EUR,6.02,1,0,0,6.02,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364790,C2,,(EU) C2 Object Storage Standard,EUR,27.41,1,0,0,27.41,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364791,C2,,(EU) C2 Backup Business,EUR,250.5,1,0,0,250.5,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364792,C2,,(EU) C2 Password Plus,EUR,3.51,1,0,0,3.51,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364793,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,12.02,1,0,0,12.02,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364794,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,3.01,1,0,0,3.01,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364795,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,5.72,1,0,0,5.72,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364796,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,7.81,1,0,0,7.81,2023-01-01,2023-01-01,EU,Denmark,,Denmark,
2364797,C2,,(US) C2 Storage Advanced,USD,69.65,1,0,0,69.65,2023-01-01,2023-01-01,US,Denmark,,Denmark,
2364798,C2,,(US) C2 Storage Basic,USD,5.48,1,0,0,5.48,2023-01-01,2023-01-01,US,Denmark,,Denmark,
2364799,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-01-01,2023-01-01,EU,Dominican Republic,,Dominican Republic,
2364800,C2,,(EU) C2 Storage Advanced,EUR,80.13,1,0,0,80.13,2023-01-01,2023-01-01,EU,Dominican Republic,,Dominican Republic,
2364801,C2,,(US) C2 Storage Advanced,USD,69.06,1,0,0,69.06,2023-01-01,2023-01-01,US,Dominican Republic,,Dominican Republic,
2364802,C2,,(US) C2 Storage Basic,USD,7.45,1,0,0,7.45,2023-01-01,2023-01-01,US,Dominican Republic,,Dominican Republic,
2364803,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,2.25,1,0,0,2.25,2023-01-01,2023-01-01,US,Dominican Republic,,Dominican Republic,
2364804,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-01-01,2023-01-01,EU,Algeria,,Algeria,
2364805,C2,,(EU) C2 Storage Basic,EUR,5.48,1,0,0,5.48,2023-01-01,2023-01-01,EU,Algeria,,Algeria,
2364806,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-01-01,2023-01-01,US,Algeria,,Algeria,
2364807,C2,,(US) C2 Storage Advanced,USD,13.14,1,0,0,13.14,2023-01-01,2023-01-01,US,Algeria,,Algeria,
2364808,C2,,(EU) Active Insight Premium Early Bird,EUR,4.7,1,0,0,4.7,2023-01-01,2023-01-01,EU,Ecuador,,Ecuador,
2364809,C2,,(EU) C2 Storage Advanced,EUR,38.33,1,0,0,38.33,2023-01-01,2023-01-01,EU,Ecuador,,Ecuador,
2364810,C2,,(EU) C2 Storage Basic,EUR,5.48,1,0,0,5.48,2023-01-01,2023-01-01,EU,Ecuador,,Ecuador,
2364811,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-01-01,2023-01-01,US,Ecuador,,Ecuador,
2364812,C2,,(US) C2 Storage Advanced,USD,221.84,1,0,0,221.84,2023-01-01,2023-01-01,US,Ecuador,,Ecuador,
2364813,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2023-01-01,2023-01-01,US,Ecuador,,Ecuador,
2364814,C2,,(US) C2 Backup Business,USD,46.95,1,0,0,46.95,2023-01-01,2023-01-01,US,Ecuador,,Ecuador,
2364815,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-01-01,2023-01-01,US,Ecuador,,Ecuador,
2364816,C2,,(EU) Active Insight Premium Early Bird,EUR,33.6,1,0,0,33.6,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364817,C2,,(EU) C2 Storage Advanced,EUR,257.69,1,0,0,257.69,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364818,C2,,(EU) C2 Storage Basic,EUR,52.11,1,0,0,52.11,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364819,C2,,(EU) C2 Object Storage Standard,EUR,21.93,1,0,0,21.93,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364820,C2,,(EU) C2 Password Plus,EUR,0.78,1,0,0,0.78,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364821,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364822,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,13.53,1,0,0,13.53,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364823,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,1.41,1,0,0,1.41,2023-01-01,2023-01-01,EU,Estonia,,Estonia,
2364824,C2,,(EU) C2 Storage Basic,EUR,9.4,1,0,0,9.4,2023-01-01,2023-01-01,EU,Egypt,,Egypt,
2364825,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-01-01,2023-01-01,US,Egypt,,Egypt,
2364826,C2,,(EU) Active Insight Premium Early Bird,EUR,82.91,1,0,0,82.91,2023-01-01,2023-01-01,EU,Greece,,Greece,
2364827,C2,,(EU) C2 Storage Advanced,EUR,2321.31,1,0,0,2321.31,2023-01-01,2023-01-01,EU,Greece,,Greece,
2364828,C2,,(EU) C2 Storage Basic,EUR,378.91,1,0,0,378.91,2023-01-01,2023-01-01,EU,Greece,,Greece,
2364829,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,10.52,1,0,0,10.52,2023-01-01,2023-01-01,EU,Greece,,Greece,
2364830,C2,,C2 credit,EUR,-147.31,1,0,0,-147.31,2023-01-01,2023-01-01,,Spain,,Spain,
2364831,C2,,(EU) Active Insight Premium Early Bird,EUR,313.77,1,0,0,313.77,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364832,C2,,(EU) Active Insight Premium,EUR,3.62,1,0,0,3.62,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364833,C2,,(EU) C2 Storage Advanced,EUR,31190.97,1,0,0,31190.97,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364834,C2,,(EU) C2 Storage Basic,EUR,3931.49,1,0,0,3931.49,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364835,C2,,(EU) C2 Backup Individual,EUR,198.56,1,0,0,198.56,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364836,C2,,(EU) C2 Identity Business,EUR,31.32,1,0,0,31.32,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364837,C2,,(EU) C2 Object Storage Standard,EUR,72.28,1,0,0,72.28,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364838,C2,,(EU) C2 Backup Business,EUR,1181.08,1,0,0,1181.08,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364839,C2,,(EU) C2 Password Plus,EUR,7.41,1,0,0,7.41,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364840,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,19.09,1,0,0,19.09,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364841,C2,,(EU) C2 Backup for Surveillance Basic,EUR,-2.5,1,0,0,-2.5,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364842,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,7.07,1,0,0,7.07,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364843,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,8.11,1,0,0,8.11,2023-01-01,2023-01-01,EU,Spain,,Spain,
2364844,C2,,(APAC) C2 Storage Advanced,USD,17.62,1,0,0,17.62,2023-01-01,2023-01-01,APAC,Spain,,Spain,
2364845,C2,,(US) C2 Storage Advanced,USD,66.89,1,0,0,66.89,2023-01-01,2023-01-01,US,Spain,,Spain,
2364846,C2,,(US) C2 Storage Basic,USD,35.01,1,0,0,35.01,2023-01-01,2023-01-01,US,Spain,,Spain,
2364847,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,1.5,1,0,0,1.5,2023-01-01,2023-01-01,US,Spain,,Spain,
2364848,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.45,1,0,0,0.45,2023-01-01,2023-01-01,US,Spain,,Spain,
2364849,C2,,(EU) Active Insight Premium Early Bird,EUR,9.38,1,0,0,9.38,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364850,C2,,(EU) C2 Storage Advanced,EUR,809.29,1,0,0,809.29,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364851,C2,,(EU) C2 Storage Basic,EUR,168.67,1,0,0,168.67,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364852,C2,,(EU) C2 Backup Individual,EUR,8.76,1,0,0,8.76,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364853,C2,,(EU) C2 Backup Business,EUR,40.5,1,0,0,40.5,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364854,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,9.02,1,0,0,9.02,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364855,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,2.51,1,0,0,2.51,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364856,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.45,1,0,0,0.45,2023-01-01,2023-01-01,EU,Finland,,Finland,
2364857,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2023-01-01,2023-01-01,EU,Fiji,,Fiji,
2364858,C2,,(EU) C2 Storage Basic,EUR,6.66,1,0,0,6.66,2023-01-01,2023-01-01,EU,Fiji,,Fiji,
2364859,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-01-01,2023-01-01,EU,Faroe Islands,,Faroe Islands,
2364860,C2,,(EU) C2 Storage Advanced,EUR,227.07,1,0,0,227.07,2023-01-01,2023-01-01,EU,Faroe Islands,,Faroe Islands,
2364861,C2,,C2 credit,EUR,-230.29,1,0,0,-230.29,2023-01-01,2023-01-01,,France,,France,
2364862,C2,,(EU) Active Insight Premium Early Bird,EUR,2449.24,1,0,0,2449.24,2023-01-01,2023-01-01,EU,France,,France,
2364863,C2,,(EU) Active Insight Premium,EUR,63.35,1,0,0,63.35,2023-01-01,2023-01-01,EU,France,,France,
2364864,C2,,(EU) C2 Storage Advanced,EUR,79637.9,1,0,0,79637.9,2023-01-01,2023-01-01,EU,France,,France,
2364865,C2,,(EU) C2 Storage Basic,EUR,16130.11,1,0,0,16130.11,2023-01-01,2023-01-01,EU,France,,France,
2364866,C2,,(EU) C2 Backup Individual,EUR,834.14,1,0,0,834.14,2023-01-01,2023-01-01,EU,France,,France,
2364867,C2,,(EU) C2 Identity Business,EUR,34.37,1,0,0,34.37,2023-01-01,2023-01-01,EU,France,,France,
2364868,C2,,(EU) C2 Object Storage Standard,EUR,122.76,1,0,0,122.76,2023-01-01,2023-01-01,EU,France,,France,
2364869,C2,,(EU) C2 Backup Business,EUR,3004.13,1,0,0,3004.13,2023-01-01,2023-01-01,EU,France,,France,
2364870,C2,,(EU) C2 Password Plus,EUR,23.85,1,0,0,23.85,2023-01-01,2023-01-01,EU,France,,France,
2364871,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-01-01,2023-01-01,EU,France,,France,
2364872,C2,,(EU) C2 Transfer Professional,EUR,34.44,1,0,0,34.44,2023-01-01,2023-01-01,EU,France,,France,
2364873,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,257.31,1,0,0,257.31,2023-01-01,2023-01-01,EU,France,,France,
2364874,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,18.04,1,0,0,18.04,2023-01-01,2023-01-01,EU,France,,France,
2364875,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,37.59,1,0,0,37.59,2023-01-01,2023-01-01,EU,France,,France,
2364876,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,36.05,1,0,0,36.05,2023-01-01,2023-01-01,EU,France,,France,
2364877,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,70.18,1,0,0,70.18,2023-01-01,2023-01-01,EU,France,,France,
2364878,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-01-01,2023-01-01,APAC,France,,France,
2364879,C2,,(APAC) C2 Storage Basic,USD,5.95,1,0,0,5.95,2023-01-01,2023-01-01,APAC,France,,France,
2364880,C2,,(US) C2 Storage Advanced,USD,536.77,1,0,0,536.77,2023-01-01,2023-01-01,US,France,,France,
2364881,C2,,(US) C2 Storage Basic,USD,42.47,1,0,0,42.47,2023-01-01,2023-01-01,US,France,,France,
2364882,C2,,(US) C2 Object Storage Standard,USD,10.97,1,0,0,10.97,2023-01-01,2023-01-01,US,France,,France,
2364883,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,3.01,1,0,0,3.01,2023-01-01,2023-01-01,US,France,,France,
2364884,C2,,C2 credit,EUR,-101.82,1,0,0,-101.82,2023-01-01,2023-01-01,,UK,,UK,
2364885,C2,,(EU) Active Insight Premium Early Bird,EUR,701.57,1,0,0,701.57,2023-01-01,2023-01-01,EU,UK,,UK,
2364886,C2,,(EU) Active Insight Premium,EUR,2.94,1,0,0,2.94,2023-01-01,2023-01-01,EU,UK,,UK,
